,0,1,2,3,4,5,6,7,8,9
0,78.78588246373667,3.677613633615118,23.069288295960785,2.4276781221288717,4.057636066617376,0.2814648946442664,14.524999459294264,1.6445227005062804,35.6974999750681,2.4728217513369657
1,78.51184608641017,6.328752165823798,23.972311097891772,2.2036026543755947,3.9732837349252343,0.2544080556826688,14.804436631407414,1.9870330092418091,35.74013585113879,1.7384143276178243
2,78.60182601989939,5.352703255184704,23.95912038888885,1.4587241511736202,3.8627197248800327,0.22295124089864912,14.133604315758177,1.8277785582970956,36.762400626027876,2.6840526702993692
3,76.26103033535237,7.803272353309272,23.87683088638307,1.562663188198307,3.8446990451070495,0.307261544768924,15.405317915210432,2.279591430890073,35.94243385548706,1.5215594856459997
4,77.19535942761068,6.484709474258532,23.69477361062896,1.80207496105316,4.115565833451735,0.21461859839306707,15.261950608422415,2.712881756850782,36.341482503127175,2.2293367963877713
5,77.75084494599582,5.458395421086804,23.218460729058286,2.050369710506745,4.130405879418667,0.1711628164012985,13.88693829505689,2.421439584341697,36.61324887292773,2.210652815742464
6,77.56692252597745,6.01040060650819,23.489661381840804,2.1352130677456023,4.101541986261824,0.3213771596030828,14.628869781943902,2.9184547006303925,36.17412017649437,2.793530172539061
7,78.30660190444847,5.038060834065368,23.275972269677332,2.718031121611147,4.031762460396663,0.3467336623597302,15.055926078463973,2.6706586580241245,36.09751490180657,2.387180310185983
8,76.49976994091881,3.0251654598135787,23.433081409909523,2.631440966102363,4.17264632974323,0.2923947310351593,14.994933275002207,2.8597149240491464,36.57403216858655,1.8654461189224538
9,76.67834074238847,4.1457928075883865,23.136065264923744,2.935626919604049,4.021543424468229,0.1504666519734787,14.172917772716145,2.790970702841955,35.58297998457524,2.450870402342969
10,78.19032521531143,6.687943869893059,23.377026156180808,1.2888557750058707,3.996439891450726,0.2996287086133288,15.230649673454199,2.985987731323573,35.1329659396247,2.835505566937668
11,77.98683009820178,3.470356600902758,23.758599923640677,2.5530029140741863,3.8843923609460154,0.23125261300453565,13.9700804647857,2.072537578411025,35.188658336512276,2.701677476674879
12,76.34511063995716,3.9348941000410926,23.458464604767553,1.142863587931378,4.197616492374216,0.17662358427431302,14.86753184416567,2.5753237435744474,35.30436563680258,1.9847641091777701
13,78.96379442394624,7.707606120346587,23.664164895398667,1.3382396535162429,3.8261601086510537,0.3412733555193743,13.61553785362171,1.5075669138905723,35.48179730752385,2.883610445454676
14,79.25984868022086,7.377701850601828,23.609496316286666,1.8813365560181379,4.142250546613007,0.18707118266989015,14.72125004075033,2.1983468283019807,36.27978292259666,2.158515575022677
15,77.32992975505272,4.338505054736659,23.32466480703847,2.8007843904972396,4.046459961719586,0.3264976953144751,13.556988628512661,1.9709301332776608,35.44124240796371,2.0667856908238407
16,77.8687910166072,5.630331780408189,23.816489165051156,2.8464505627746295,3.8058593477706752,0.31333027333400176,13.779348393401293,2.3176589322371317,36.88615200221691,2.6122937220112417
17,79.59590668072666,7.069169141707102,23.577862757775733,2.4796778363342025,3.987497242298726,0.19864089720626202,14.017810434152851,2.1590061265238,35.81108250644822,2.5384852500413917
18,76.83761270492074,7.513506356404073,23.760089723203897,1.741060966140346,4.085417096117605,0.2077406864300581,14.348179520616965,2.5888784323651386,35.06949408277248,1.821397084914177
19,79.81333646918034,5.941784240878329,23.03885944340516,1.558961755554147,3.8660620041603195,0.250429735685839,15.129557807987732,2.498676514047233,36.44594233667489,1.9703683026304468
20,79.49889264526541,3.387331561633905,23.532094900443713,1.659266448909065,4.153395853890648,0.24095208161353657,13.72352621014986,1.6871888678136369,35.39240945819795,1.578054467908123
21,76.09434975593405,4.504703714398331,23.909331730240282,2.030404838101819,3.952254579531188,0.19569651493478415,14.456236074530626,1.7836779399004414,35.96383199495104,1.6569365124545086
22,77.03207817290455,4.6661924348755655,23.161286781998555,1.0478088905604452,3.904921152319345,0.265862559770082,14.55677080568809,1.592369854542382,36.742166314963555,1.7404164526407195
23,79.08275539540777,6.996489029195624,23.291641555020544,2.3485525798951663,3.9329402835562473,0.16162590560333526,15.44008415167062,2.3973020099432274,36.92963462228726,2.3126247677370806
24,79.8916617637948,4.884164740691873,23.08550644638569,1.2288755994836535,3.9190220554299247,0.2727887869647887,14.295311174123116,1.8847276145003562,36.37136453529741,2.985762846328048
